,ASU,KU Leuven,NTUT,Paderborn,PoliTO,Sydney,Tribhuvan,Tsinghua,TUDelft,UTK,XJTU,gmean,std,error
11,25772.313396917554,9589.427734375,32176.196923088308,20959.7734375,20940.305429421027,24218.515625,21623.419921875,20827.92885203461,19303.791962190207,36773.546875,21577.212890625,21995.82073038281,0.3045393266300163,0.0020056955297854282
12,54322.60082161707,25034.400390625,65230.87493849212,46300.125,44478.0105544886,53117.234375,32730.18359375,39446.31920493806,44856.78238923758,71157.71875,49792.4921875,46084.491991165836,0.2772902425261083,0.031606248151429886
13,114713.70678110476,94519.6953125,154746.1720024167,98536.7734375,94433.8085974439,110132.484375,205348.375,87415.60762188281,98663.9571714569,143961.46875,104497.671875,114839.16976246896,0.29989506335041693,0.049486998950114165
14,854220.4479683017,827795.1875,1406670.2938789155,932642.4375,878318.9429199237,1007103.5625,825986.375,1216829.455052122,909369.629591657,1413972.5,902626.5625,996034.6356946351,0.2199281190256861,0.011421615433526704
15,33013.74436217379,22196.447265625,41282.44556867185,27395.47265625,26917.707345392093,29955.53515625,26760.615234375,26773.623203276584,24607.16213403701,46250.87109375,31019.4609375,29872.30792281997,0.23713518108439283,0.08669117195888779
16,70206.76339125072,48261.00390625,89730.13167223932,59760.62109375,56489.135955835314,65569.3359375,42309.7265625,52342.16852732088,58399.035764624896,87794.9921875,61196.58984375,61400.47450575323,0.23703572417694885,0.008691562783015605
17,146709.63948463573,126151.71875,204236.51857857336,130612.3828125,124362.6234890162,148678.40625,245095.375,110832.80723631612,129774.0470739382,191270.328125,135969.09375,149551.12253597163,0.2698922935857285,0.002578458882697961
18,1166202.431024999,1128744.0,1931136.5016566843,1216717.5,1157421.9188844603,1293592.375,905346.1875,1525866.3688949302,1168573.176245728,1776265.0,1189344.125,1285142.367858706,0.2324592050323448,0.008420180366743234
19,2154923.9017969244,2274587.75,3321214.3492694087,2302152.0,2142010.7911116336,2363564.5,2265068.0,2277567.6643901565,2244368.996425426,3083511.0,2198141.25,2395271.6610005824,0.16329974149263143,0.00967752460291988
20,95175.66696345384,70165.0546875,124977.43560696483,82221.578125,77563.8867517006,88472.3046875,53840.51171875,71419.86080435166,80342.24451829075,124447.78125,80675.953125,83955.39181004667,0.25201441720294865,0.001371970755728755
21,194245.20616447896,177961.921875,272578.37964849913,176684.15625,167625.3003064705,209168.640625,299783.96875,141920.62906523098,170826.35472674965,249957.203125,173834.984375,198095.22990360158,0.2447233855327617,0.021471742963488808
22,1516517.4074926197,1475378.0,2450515.80830276,1549894.375,1492850.0357810778,1618128.375,930840.5,1952347.877217954,1500897.6358461888,2244129.75,1520796.875,1612076.5254113292,0.25026429443443715,0.007588999359343702
23,130227.73164442954,74818.8984375,187143.67663192432,113446.1953125,110244.78623375608,126764.1796875,70606.6171875,99577.81608542499,108120.84639986522,168692.96875,110428.703125,113670.62864921482,0.29628819251845895,0.02370431522932697
24,266722.15245468094,212736.21875,374472.9043172434,247481.515625,240160.11981540616,283695.84375,468731.96875,196142.20353458408,235504.81518488633,359617.46875,246338.546875,275254.92748161784,0.2899649624855923,0.04949043477824321
25,526394.793113309,473968.3125,765305.6400198259,499111.34375,494194.9746229881,499442.15625,496583.75,485303.3547246467,509075.534168046,712860.4375,501205.34375,535156.0681496756,0.18250224800155032,0.008371207399913773
26,2126399.2003012164,1925466.25,3357897.253474684,2144964.0,2112073.339967227,2208507.25,1322035.5,2687262.0371865574,2150749.955756258,3014046.5,2037598.875,2220002.288139748,0.24257318170071718,0.014421240104041659
27,38810.539364820645,28524.3984375,55221.958460080335,29426.19140625,34834.143473508375,30859.306640625,40540.515625,36812.83208261512,30446.730027287536,58135.51953125,35083.578125,37024.47442774117,0.26277031937666295,0.040430730780594885
28,86952.09656318939,46494.640625,114456.56103797405,70813.484375,77023.90546502473,66656.2421875,61604.38671875,70978.69410671995,69345.36482618148,119661.4375,73433.7421875,75406.75746720319,0.27909287751284073,0.00442446880485057
29,183532.4284986772,91580.8984375,269733.9650298029,158033.453125,163986.62145602898,175317.859375,98170.7421875,126051.14732142125,151664.66228994814,246413.4375,159030.828125,157840.26920029696,0.3286205210487821,0.03175108421642008
30,358968.9388285446,257006.234375,527410.8278301243,339168.0625,346332.4655827704,370685.78125,561251.25,249140.15787170627,340188.9857960343,495443.1875,341789.0625,368602.1867679037,0.27113601029754686,0.012518031283018604
31,692103.5575826062,570237.875,1031807.9449485966,665282.875,689098.7391997415,656711.5,816495.125,619716.5346262109,664853.4382527302,967220.6875,680929.75,720502.2740886868,0.19875353080819602,0.02148195462548799
32,1445734.3560555135,1291941.25,2401920.669440028,1399293.125,1458903.2014156298,1401942.75,1395749.5,1383300.6264776736,1417581.055241568,2017285.375,1410173.875,1519868.8776463093,0.220368374644788,0.010765478016913967
33,2841841.381065624,2472328.5,4449589.064554973,2817109.75,2842250.238554694,2907693.75,1730785.125,3367038.227410764,2892117.8255088464,3908889.25,2609615.75,2906685.0637438856,0.2416629023913534,0.007213956877927493
34,53419.14117459791,45118.19140625,82487.70839586563,42945.71484375,53337.76876026569,38842.10546875,54132.92578125,51195.41186501537,45142.31376513528,70874.03125,48193.6640625,52026.26030058483,0.24064115201191766,0.0574458885088805
35,253018.0230587709,173561.375,385720.56068321073,216926.40625,234023.35932551423,250179.75,134470.78125,172868.53346793205,225462.67371963523,324355.21875,223337.765625,226801.3837865104,0.29849257205788166,0.06771037363974575
36,468148.49463257974,404973.6875,721001.6927832384,449422.8125,469170.5555580005,485436.0625,852250.875,330630.2518887141,451222.5710600469,636216.9375,471631.5625,504067.2785409788,0.29180769682439217,0.004867040869091391
37,191288.9016839135,78251.0390625,155564.97233467517,110370.578125,106637.62131347656,104432.984375,255970.15625,133480.41258358603,102095.45011812932,168351.859375,118612.5546875,131265.45682652344,0.3685687708252727,0.050374951791653653
38,243562.68791207197,162454.53125,308504.92308599653,223274.515625,218459.27041015623,214823.625,257687.28125,213944.70207432285,209797.21522169377,292406.46875,223970.609375,230349.91447580844,0.17416827905927834,0.02404497868215709
39,468145.0831747217,317757.3125,644194.2441568552,443751.59375,446505.506015625,430015.875,430266.53125,418182.3139934622,433453.84012031613,664629.3125,450581.96875,459038.81185096875,0.2138841873542349,0.060242867171407304
40,840485.7728390864,642145.3125,1174627.400019301,848045.125,863346.4311523438,831150.9375,1310545.375,1001947.0177721924,830088.6864314909,1152714.625,876490.75,925131.5133875719,0.2073614844215197,0.040264972338869484
41,168538.95817388143,91490.390625,210270.33427891292,149339.375,141966.63654174804,131185.140625,287213.21875,174929.8973856214,137664.96649270377,223838.953125,150996.609375,162653.3732672196,0.3148759582695397,0.03088681357189706
42,624135.2578305181,412772.21875,889832.5052912406,584787.6875,585887.9125,577169.0625,521943.1875,550859.0209153432,568464.741412037,980472.3125,585509.1875,608739.9090665885,0.26159401307839963,0.020671643625400575
43,1129286.9907716273,851793.1875,1588858.544779236,1128634.125,1141334.6693847657,1139332.5,1954463.5,1236573.6271137528,1095636.423051713,1555852.375,1144213.125,1239115.5070197473,0.24244672751427981,0.009683152426216412
44,3754776.7933311216,3180660.5,5059644.974739291,3823753.0,3718923.928027344,3975539.0,3575258.5,3781283.790266775,3832671.750387772,3935135.75,3651718.0,3822185.947563751,0.11864925921114565,0.00042949780883958915
45,120125.40280565163,59370.640625,156641.40345558495,103255.1171875,95505.72831237792,87366.5859375,79854.0859375,97209.81797712168,97781.52748577217,186956.140625,106640.75,103477.96218993874,0.32961731875827477,0.04874440005778598
46,239248.75011112305,112437.09375,290400.7805310878,205388.453125,196284.97997558597,185007.875,387642.78125,233727.17063057277,193733.97881010393,309283.09375,209643.203125,222544.89702259446,0.31571433129210513,0.018872313677771653
47,2888753.6352742743,2246808.25,3895912.2315752185,2904234.5,2835413.2400390627,2909346.0,2761506.5,2771813.27031749,2891793.758010046,3804963.0,2866102.25,2948151.9929809817,0.15772804731078807,0.004108299056279648
48,5354471.823799356,4162029.5,7315579.98913803,5283058.5,5001429.469921875,5463896.5,4879531.5,5162978.558225927,5330624.653333283,5294535.5,4824314.5,5233892.317483253,0.14543233511203382,0.002663110589438721
49,160509.73839730446,74556.34375,215887.35081764823,135941.078125,128057.37357421876,118330.7421875,135357.609375,126713.12036314276,127877.57071843804,258035.5625,148532.890625,141273.47510972057,0.335489863375591,0.0011750369880639436
50,311732.74395687715,143120.5625,392712.81402177754,266460.15625,254903.2065942383,279181.4375,677074.875,322509.24929622567,253315.28154916968,419766.75,281603.65625,305616.20933158585,0.41887843227866467,0.0030002523602133124
51,602305.0414284875,333425.375,782160.6212602906,520430.03125,505883.9384960937,530706.0625,679561.125,480331.40836058854,507964.39862748474,688273.0625,538695.1875,548401.5074276731,0.21695913562091093,0.01415675679325754
52,2054492.374971268,1329147.25,2977003.129044766,1978186.5,1935742.1116796876,1976814.375,1917632.875,2353736.609688753,1941562.5546638633,2862810.25,1921404.375,2068505.5517353565,0.21974285547504088,0.016016773466357936
53,3860811.181068344,2720790.25,5379804.9105017055,3830768.75,3655069.70703125,3922882.5,3848132.5,3910248.1447006506,3809056.7123718234,4572750.5,3659659.5,3877294.7697888655,0.16438486537026892,0.004350429981218267
54,219274.981839321,92478.78125,288493.7110780811,190895.234375,180852.91675842289,187126.75,184608.203125,175852.67788848185,181101.10276750513,369419.875,210909.1875,196968.34698785402,0.3402499451481385,0.022722800577650498
55,2915727.890170668,1778938.375,4333748.258686565,2785599.0,2663912.283046875,2867371.5,5060907.0,3484135.923589252,2760972.7647758545,3988381.75,2614722.5,3087257.8572590305,0.290287956239411,0.009465889691092152
56,166566.5469902148,72620.4765625,222344.4317541448,150186.890625,142902.8090991211,162389.84375,186030.578125,162422.44472684947,148436.7444681024,308111.875,152968.515625,161739.83929287994,0.33987187622057086,0.028381013807962478
57,3932442.928087297,2256515.5,6109228.776285503,3840293.5,3601732.4409375,3989172.25,6771057.5,4544316.984639274,3811326.5718082,5602733.5,3466429.5,4180341.5301478077,0.30049947434113783,0.02893321629046941
58,891903.3894161381,433401.28125,1247017.691359792,891320.6875,737853.8086999512,875454.875,1611657.125,867542.7841252402,833841.167880568,1278744.25,901374.0,914238.4494423729,0.325728650547709,0.05961831194686964
59,3053269.43452213,1789072.625,4897769.449963121,3017271.75,2711012.7014208985,2993083.75,2972573.25,3046356.777705621,2975672.919898548,5064659.0,2768144.5,3092556.3094764506,0.29568993942836846,0.00884274103219987
60,240804.34763186696,198663.1875,307284.2855007416,207949.671875,216421.9582763672,204066.203125,189111.421875,204072.11017047276,204888.34974974385,311083.65625,220779.8125,224585.92818579837,0.18625691314736925,0.01516916573769275
61,402721.7424906672,374766.4375,572623.5513272227,402040.1875,421720.9462353516,398576.28125,583698.75,419842.4540480117,401237.65284974175,567140.25,426650.4375,446018.399632432,0.1771167687190534,0.033713567033285846
62,760167.7069240063,756054.8125,1026353.6016036796,765805.875,794659.7063671876,748571.375,754432.1875,777472.820261993,764108.9147124593,1019769.3125,801347.125,809956.0725347162,0.12756604744082006,0.011610528174360838
63,62266.702839327074,56189.984375,97784.87056661496,67344.1171875,60005.2444921875,61510.6875,127241.2734375,64878.53518331406,64413.854237119376,92697.921875,65695.078125,72139.99310870077,0.2951645983053007,0.06869234983683949
64,526081.435538184,476737.1875,750457.2231761281,523704.625,542733.071484375,526508.125,747367.3125,561924.341612631,521153.814161215,743396.0,555600.1875,580994.9813467427,0.17678269750040768,0.00472377044671738
65,40301.22445359873,32995.296875,67093.64472779121,42651.80078125,37127.947735595706,41394.4609375,21068.72265625,38503.67425962286,39891.667598293265,66857.84375,45435.22265625,41163.19475949424,0.31275213104220506,0.05943926104757065
66,88459.90448098056,75784.796875,134668.9187338716,90555.5078125,85437.3014831543,84062.046875,158090.65625,98112.44580464771,85736.86838963904,128734.203125,92412.46875,99331.99475699487,0.2574649352335036,0.05364764357671344
67,170308.94162220767,158522.03125,252887.90444044117,171660.203125,171388.18881835937,164194.84375,164386.71875,165934.29783922713,165326.46157306613,237900.078125,175994.65625,179484.80218577513,0.17626625700860968,0.00035931042810842707
68,347864.8312828609,302726.21875,513431.77970848087,339173.25,348649.5870239258,336890.96875,415765.59375,341085.2643282455,339857.4631946501,492056.28125,357596.96875,370887.20389294514,0.1815858583033959,0.023704679615887937
69,701824.2621915159,626927.875,1000595.8709992624,696905.3125,707387.3403320312,693115.625,818200.6875,744640.7453160329,690346.3474542446,988960.5,722023.4375,754609.5583111488,0.16186498114939507,0.003741219472980309
70,56694.02464576847,39907.0078125,92654.092476795,57242.90625,53336.37721099854,50725.0390625,30012.3984375,51945.12817321096,54054.73094811,92978.2734375,63822.18359375,55770.51275258079,0.32867535200369313,0.014638449751379975
71,110183.27548922681,87233.921875,166275.9914485779,111676.6015625,106852.21875,103357.0,205259.6875,120206.52629451959,106103.41279332808,165265.21875,112000.53125,122771.64594775107,0.28335925394228256,0.0029599138098908
72,905728.5592989416,813812.0625,1325100.5727255696,895502.3125,896141.8143798828,880046.6875,1051357.125,912492.7522281609,880044.4871083725,1291380.625,904971.9375,965625.0751766515,0.17670182144685778,0.0002486525376234169
73,72898.9329055112,56438.4296875,122531.29912776168,73963.890625,69706.2282623291,64311.109375,42859.57421875,67849.52679132744,71662.26868457175,113501.6484375,75484.9453125,72669.41349980963,0.3054075712099487,0.021193998217815802
74,149703.67666163505,103171.5625,222024.5229781792,150984.796875,144406.02876464845,156563.109375,261269.28125,164319.02087234543,144283.45568857293,218893.578125,149493.546875,164411.34461154128,0.26777638096107365,0.054142961315495765
75,1218588.7134887984,1064343.5,1805729.8840154172,1199860.625,1189639.7106787108,1170945.875,1486233.25,1226403.8159431843,1172211.7243230632,1725322.25,1190042.0,1294963.787640895,0.18712331736548724,0.002672740566888306
76,48396.52208800963,37281.4296875,77677.14044895285,47391.2734375,46624.81761535644,45343.44140625,41389.20703125,44870.977040564634,48041.678656771954,67723.578125,49148.55859375,49287.98223138402,0.23397269250865643,0.02334351891768068
77,97723.44030176655,73374.65625,164102.7262191336,98192.125,93920.63987548828,88901.921875,58076.49609375,89014.50203615149,93932.761060797,139233.375,99440.1171875,96140.95427102754,0.2915963118196119,0.05405998532089777
78,198620.84386212472,140343.015625,304956.32473670325,204464.84375,192271.08963378903,224448.8125,390013.125,218714.10961941612,189083.92921676987,284148.78125,195153.796875,222779.92844266127,0.3006710778322463,0.01130898049752128
79,132558.13150484403,92204.1640625,218735.12340827365,134522.703125,130775.1002154541,120408.625,91102.796875,125179.8874673592,122773.1762039015,187787.671875,141332.625,131912.15420290048,0.27551158022532285,0.039762293917941234
80,263827.8703794285,182754.46875,427377.9401672392,270127.15625,260352.09771240235,307130.71875,521775.46875,289496.75925934856,255420.7469036472,371520.75,275998.1875,299836.29316102486,0.30348153273483097,0.013357716980513988
81,542962.6403607526,442653.0625,823137.4656129219,546205.5,531827.5551611328,537342.625,520838.0,543727.0062683786,528373.4000631265,748609.9375,562090.9375,566923.6916910915,0.19091801332746808,0.021180062968444605
82,95907.70041897667,72267.6015625,147071.2983353235,94123.21875,94526.36153259275,79040.1015625,92749.8984375,95916.20769294103,88284.58992680143,126086.8515625,97090.734375,96673.06119018393,0.21242982785947778,0.04300185455608707
83,365437.9885967448,248087.859375,591090.8360050363,383844.96875,366256.2246520996,416713.0625,841364.1875,397987.4510052525,363776.9398392378,526648.6875,408888.53125,425301.48700874916,0.35496234975877533,0.024588183918273464
84,734717.5213267547,580550.6875,1171792.0669652524,758891.875,730801.6414916993,729449.625,905986.375,707925.7293419788,713987.2371314144,1058929.25,786223.125,792169.3502904635,0.2130942223813052,0.03942468219524027
85,1491934.191374365,1150945.5,2488369.0192095763,1481127.125,1446529.7249511718,1464443.625,1493271.125,1467376.0142072015,1414846.9544909757,2275775.5,1458655.375,1565041.1035042105,0.24940338179654964,0.024217180244779837
86,2909855.983560632,2297596.25,4650320.797344731,2933166.0,2896044.710644531,2912523.0,3793913.75,3184883.698787552,2915860.5824928745,5082499.5,2837867.5,3223805.1525721177,0.2567251331038422,0.019941742920920703
87,5477818.095394989,5029985.0,8362116.315421495,5611095.0,5468205.936621094,5389335.0,5298755.0,5556072.553330214,5441529.903429368,8046499.0,5372916.5,5828833.299808798,0.19353878428903906,0.012279255834900582
88,10583197.52064816,9044715.0,14912212.435666095,10348532.0,9859576.405957032,9725690.0,9437880.0,10190316.32797242,10617144.023408936,10811855.0,9950301.0,10410129.718750024,0.14836970552532686,0.008603428215682224
89,263667.0815202103,160388.703125,437753.42276046326,269229.0625,252853.56352416996,252998.109375,239259.078125,244140.0003110008,259532.65706597216,370168.9375,282916.21875,267710.79536905774,0.26240149062303286,0.03174915563438493
90,976506.4075474384,796490.5625,1575512.5449819718,1016195.5,968756.2009765625,949347.75,966808.0,959739.381688232,951249.0957687149,1438228.5,1000404.625,1034640.9020085457,0.22067692305050754,0.04164417414557652
91,361431.4447935137,361165.46875,515475.8476919933,370425.90625,375254.6457128906,388644.75,242745.140625,343460.9655786824,371758.2333540031,555382.9375,378112.46875,379714.0049360009,0.21523756604390493,0.020144809716073478
92,1428855.8178832738,1430307.25,1809810.7293187464,1424490.625,1414145.6611132813,1398066.375,1377214.5,1370753.0705830187,1414453.2066375634,1424239.25,1412119.875,1441733.941747475,0.08461757736912903,0.005144108669115291
93,482405.6320382683,460262.34375,696265.175003973,484973.40625,485293.1804296875,510623.34375,335794.25,426242.15958166186,482987.685768082,727335.625,498416.90625,497842.18219421065,0.21962603457777496,0.003606590814095097
94,150423.72304105113,154173.375,220592.28935922228,151426.0625,150083.5876586914,151432.84375,140563.171875,145280.7793519893,153699.04340330607,213460.875,153376.359375,160408.37848286497,0.16907969011899124,0.0007311511974253182
95,312560.43257709354,298359.9375,474897.69659307937,308832.8125,310960.6992626953,313727.0625,329640.4375,312426.88121210446,305295.4224123793,437805.15625,322328.5625,334779.2830937995,0.17492488712709364,0.006052962596545692
96,651359.7266900225,619719.625,938821.0250871571,646190.75,636555.1423046875,674352.0,556209.75,557506.2946046499,641108.9758331012,960970.75,663181.0625,675297.2640437599,0.19836802940824955,0.011977065194230597
97,1268333.7582354508,1267698.0,1700111.5859386788,1267126.625,1228748.3435351562,1262715.5,1148770.0,1275472.4653954215,1248985.165212029,1755524.125,1274829.375,1324517.740300883,0.14769381402157783,0.025812460681326616
98,2389713.6888900623,2278317.0,3052690.574870945,2332792.75,2279350.9653320312,2270563.5,2228631.5,2328518.8932883367,2293300.342801929,2371382.5,2306111.75,2366873.1157968678,0.09651417575845903,0.019171846734683064
99,96416.97823044077,85385.03125,148754.04441244606,98455.1484375,94794.23023864746,99414.375,195299.703125,84533.5522776515,99655.70406315944,137376.25,91174.21875,108041.35250662135,0.3077116630370999,0.0033388639420410997
100,839232.828704941,819793.6875,1229221.7238871127,825912.875,808015.9124414063,859405.5,568272.25,722034.6804347987,804437.1085830525,1252517.25,843021.5,850781.5167813748,0.23061017454925345,0.021986931373982548
101,62457.140581014486,55378.38671875,109936.42436596219,64123.265625,61367.36617736817,59262.25,35394.60546875,54239.798542812896,63256.35184761499,90771.0625,62604.34375,62920.40269732611,0.2994594140585511,0.0024806024916207616
102,130076.23386912078,101339.0625,198062.8572720645,131918.546875,127884.0384375,150481.65625,258955.625,110618.3643688768,130858.270619902,184714.890625,121442.6328125,144124.33495455075,0.3112377955848722,0.004027485924135014
103,82394.82265907408,72556.578125,150677.3517172527,83923.890625,81893.46589752198,79537.4375,49294.9296875,71077.55457898627,82117.28941538454,112635.65625,76349.7578125,82582.77236585603,0.3049456939002267,0.0015118018842287838
104,173487.35502121397,142994.828125,278946.7581927841,174501.359375,170866.04275756836,209942.015625,334410.40625,143342.47514431505,174683.340825431,240809.21875,160757.890625,193254.06403588507,0.3030874696675655,0.0005123344663192436
105,697817.8647226793,668626.9375,1140659.113307839,676557.875,671354.9654760743,670344.5625,663831.8125,661183.1683209508,669793.5586842985,941593.1875,690318.375,729132.4407889467,0.20948720625818934,0.016609167829620543
106,25697.1777205442,25600.40234375,40683.48489703208,25506.884765625,27015.156140899657,26581.392578125,27224.962890625,25368.03441390191,25051.251290997247,32750.32421875,26621.48828125,27709.5515554349,0.16815060353401723,0.00025646589892494684
107,117519.0863341335,92895.421875,201508.95550678283,114724.8984375,113199.92212219238,112938.6328125,71600.1484375,103371.5531617268,116273.99606364816,151397.625,108206.40625,114765.21459924644,0.28291557894878205,0.01972240190909088
108,226575.2779689777,187602.421875,382595.6126380841,230563.328125,226398.67873168943,276966.625,446557.5,192641.33371368845,231382.16020319136,314620.0625,221315.046875,257203.01447745602,0.3082999204467785,0.020220353461354736
109,1912921.094359808,1748779.25,3094772.892368617,1862162.875,1839352.1425097657,1937061.5,1710965.625,1776419.8378811968,1893378.7992239136,2815965.75,1912362.75,2007036.862733607,0.22470199282500083,0.007550832628524494
110,7189011.830557708,6775017.5,10456864.36070373,6996600.0,6854245.697773438,6856513.5,6701445.5,6836341.255590331,6897864.581468244,7064677.5,7075617.5,7187708.057430922,0.14831811368514214,0.00861507678301918
111,35608.646615372934,29212.0234375,56163.048505736086,34196.88671875,36968.29454864502,34086.109375,36087.0546875,34850.68133985854,35648.61417035693,45927.6171875,35671.4921875,37129.9013820015,0.1932185460419114,0.007999665820224289
112,75067.26294542872,69664.28125,124581.26453916037,73516.5625,74422.11491638183,79479.5703125,71044.0546875,73952.00211880005,74990.35560230738,90565.8125,71636.4609375,78767.82989469258,0.19849498969352208,0.016586105059448464
113,165499.46192134987,112137.1328125,249207.9830339619,150489.40625,148336.61351013184,143217.078125,105559.6640625,131024.44401153564,144183.92478853607,202898.53125,150646.65625,150561.7958834656,0.26214598338256484,0.016061685353629947
114,2458074.333270797,2170380.25,4142711.868230905,2438812.25,2423998.6561035155,2538670.5,2332432.0,2267481.1585677788,2379497.9628960225,3817640.75,2506784.5,2620092.4224184724,0.24464362522676272,0.010463942149930325
115,9203246.701234125,8865578.0,13957051.91854426,9026046.0,8927429.666308593,8941990.0,9014600.0,8837695.877876692,8815377.735045874,8847880.0,9339905.0,9347808.930682989,0.1599322239495216,0.0007144298699383943
116,50196.041032353096,76849.5078125,81757.97647953342,51109.3828125,53812.65145233154,53729.63671875,52740.0390625,49477.15585796536,52061.609167129965,68736.1015625,50939.8984375,57372.54604700762,0.20025700550254774,0.03164555265341844
117,221980.79157407943,158819.34375,362411.0578648145,208509.265625,199970.14152282715,237328.28125,135404.265625,178941.83267038575,200050.94667842583,285306.15625,209010.171875,210810.8981078703,0.2844434790215281,0.03677181253165193
118,422688.27836141863,391338.5625,689699.0970786363,429492.1875,408997.70438964845,488474.15625,832801.9375,340179.9281879962,412516.30021511344,591624.75,441114.53125,478133.35554256086,0.3012833515859695,0.0019017982202721437
119,3307425.8074737163,3102491.25,5726939.621885288,3360650.5,3366289.16328125,3503720.25,3468751.75,3275609.969322439,3263466.367791211,5233219.0,3429607.5,3653947.509702742,0.23554697700316218,0.013437476015834225
120,1030132.1330689868,1120652.125,1413911.2850561982,1071188.5,1069511.4076367188,1061343.5,1051772.0,1086483.757309472,1075614.1726897557,1069122.625,1015595.875,1092593.1046739505,0.09910923899564271,0.008740951753071968
121,341301.41483322065,348535.125,505939.8113007913,361752.5,361273.6879394531,377641.71875,187867.796875,326105.1155623783,359461.0939636502,548113.875,348410.625,358294.03570864716,0.2528444956115136,0.00304026239935373
122,701697.8581654787,721615.875,997743.951300412,731763.6875,717581.8987792969,727806.3125,732381.6875,727417.5572255648,739182.7032315346,1047657.5625,681821.25,767344.8512125266,0.15989521925913258,0.004143822791825591
123,220783.38881152455,223111.34375,338506.20656034065,228443.390625,229221.2108203125,230329.234375,221579.15625,239125.76950449645,223046.28900971828,317994.0625,221342.5,242076.1102167644,0.1708426516996995,0.013204100666238946
124,453298.92875200947,441539.78125,686022.8069094851,478403.09375,464062.956796875,487796.8125,256667.515625,401122.2772589975,461183.42312815326,713875.3125,458980.15625,467171.5811037358,0.25949652481187796,0.013088491188850509
125,141466.88477312983,149716.21875,207659.189988582,146286.734375,144202.85505371093,146529.640625,134682.9375,145746.86351274123,144175.4534812068,201113.53125,141733.640625,153272.17240503576,0.16036227651824556,0.01127966404558081
126,292655.72484030435,288779.1875,457807.7493928674,300215.0,295243.4019042969,298051.625,250818.46875,300893.31819702365,287538.9522082058,410703.21875,292970.09375,311388.63106043544,0.19298705254042983,0.026064742962363347
127,592061.5069501416,583614.9375,904122.9553863344,609160.8125,590466.3083007813,619255.25,410450.0625,503111.94522712193,593442.6722573681,922209.1875,597725.0,614295.6821242636,0.24239863284251464,0.026198854701510607
128,1218927.870132726,1242247.0,1699863.0363947924,1232928.0,1188442.1706640625,1213542.375,1126243.75,1234659.6449155095,1218200.7558844287,1764720.75,1179639.625,1287681.8899915372,0.1657910022684429,0.014983868775365422
129,2319321.77998905,2251921.25,3095742.690019903,2312011.0,2256439.85453125,2254267.5,2256131.25,2327505.5046824818,2267845.7278886726,2282335.75,2269919.25,2343913.16222845,0.10517490006782107,0.02626850050966197
130,90897.46700623617,82675.0703125,142367.27342321258,94867.6015625,92565.53154296876,96362.578125,53490.21484375,77193.56384138802,96692.9085309058,125466.1640625,89860.5703125,92163.68232942492,0.24560054920780536,0.007496108047228737
